UtcTime,Computer,User,Platform,EventID,Image,CommandLine,ParentImage,DestinationIp,DestinationPort,Hashes
2026-03-09 20:47:49.004,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/git,git log -5 --oneline,/usr/bin/bash,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 20:48:20.890,FIN-WS33,v.ellis,windows,3,C:\Windows\System32\svchost.exe,,C:\Windows\System32\services.exe,13.107.4.50,443,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 20:49:07.491,MAC-DEV-19,d.chen,macos,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 20:50:19.823,HR-WS11,h.kim,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe t C:\Corp\Archives\weekly.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 20:50:42.651,MAC-DEV-12,k.morris,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,104.16.25.34,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 20:51:01.166,MAC-DEV-06,i.patel,macos,3,/bin/bash,,/bin/launchd,74.112.186.55,443,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 20:51:37.209,MAC-DEV-19,d.chen,macos,3,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,23.53.35.17,443,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 20:54:27.497,FIN-WS31,m.sato,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe a C:\Temp\reports.7z C:\Reports\*.csv,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 20:54:35.121,MAC-DEV-04,n.byrd,macos,1,/bin/zsh,zsh -c env,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-09 20:54:51.815,FIN-WS27,a.velasquez,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=0,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 20:56:38.449,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-09 20:57:15.937,FIN-WS16,q.turner,windows,3,C:\Windows\System32\svchost.exe,,C:\Windows\System32\services.exe,13.107.4.50,80,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 20:57:43.733,FIN-WS24,x.wright,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=17,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 20:58:41.218,FIN-WS22,e.park,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\MapDrives.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 21:00:31.421,SALES-WS14,p.garcia,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=10,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 21:01:12.186,FIN-WS18,d.holt,windows,3,C:\Program Files\7-Zip\7z.exe,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,44.208.254.194,443,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 21:01:13.291,MAC-DEV-12,k.morris,macos,1,/usr/local/bin/node,node ./scripts/lint.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 21:02:36.177,FIN-WS24,x.wright,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -Command Get-Date,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 21:02:42.535,MAC-DEV-21,y.li,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,140.82.112.5,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 21:03:25.326,HR-WS11,h.kim,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c set,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 21:03:34.243,FIN-WS16,q.turner,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 21:04:19.406,FIN-WS31,m.sato,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 21:04:36.606,FIN-WS31,m.sato,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 21:05:40.711,FIN-WS31,m.sato,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4028,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 21:06:01.583,SALES-WS08,b.foster,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4055,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 21:06:06.900,HR-WS11,h.kim,windows,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,C:\Windows\System32\userinit.exe,52.113.194.132,443,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 21:06:15.750,MAC-DEV-14,u.shah,macos,3,/usr/local/bin/npm,,/bin/zsh,140.82.113.5,443,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-09 21:06:42.360,FIN-WS31,m.sato,windows,3,C:\Program Files\7-Zip\7z.exe,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,52.94.185.30,443,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 21:06:44.334,OPS-WS05,g.brooks,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:09:55.095,FIN-WS27,a.velasquez,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe t C:\Corp\Archives\weekly.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 21:10:15.074,FIN-WS24,x.wright,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c set,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 21:10:45.831,BLD-RUN-03,build-bot,linux,1,/usr/bin/bash,bash -lc uptime,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-09 21:11:50.725,OPS-WS05,g.brooks,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=49,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 21:11:56.810,MAC-DEV-17,r.kapoor,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,140.82.113.4,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 21:12:34.261,OPS-WS05,g.brooks,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 21:13:17.200,FIN-WS24,x.wright,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k NetworkService -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:13:36.641,MAC-DESIGN-03,w.hughes,macos,1,/bin/zsh,zsh -l,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-09 21:14:19.183,SALES-WS08,b.foster,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:14:41.076,HR-WS09,s.cho,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 21:14:56.025,MAC-DEV-12,k.morris,macos,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 21:16:59.935,OPS-WS12,z.adams,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe l C:\Downloads\vendor_bundle.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 21:17:23.745,SEC-JUMP-01,l.chen,linux,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 21:17:36.934,MAC-DEV-14,u.shah,macos,1,/usr/bin/curl,curl -sS https://status.github.com/api/status.json,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 21:18:24.347,HR-WS17,r.cole,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 21:18:33.484,MAC-DEV-12,k.morris,macos,1,/bin/bash,bash /opt/ops/rotate-logs.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 21:20:19.124,HR-WS17,r.cole,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 21:20:54.227,MAC-DESIGN-03,w.hughes,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=24,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 21:20:56.062,OPS-WS05,g.brooks,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\MapDrives.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 21:22:00.239,FIN-WS29,o.reed,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 21:22:15.446,MAC-DEV-14,u.shah,macos,1,/usr/local/bin/node,node ./tools/check-schema.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 21:23:12.307,BLD-RUN-03,build-bot,linux,3,/usr/bin/git,,/usr/bin/bash,185.199.108.133,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 21:25:02.278,FIN-WS29,o.reed,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -Command Get-Date,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 21:25:08.431,SALES-WS22,n.ortiz,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4016,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 21:25:57.567,OPS-WS05,g.brooks,windows,3,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,,C:\Windows\explorer.exe,52.113.194.132,443,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 21:26:12.403,MAC-DEV-14,u.shah,macos,3,/bin/bash,,/bin/launchd,13.107.5.50,443,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 21:26:56.319,MAC-DEV-09,t.owens,macos,1,/bin/zsh,zsh -c pwd,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-09 21:27:12.790,MAC-DESIGN-03,w.hughes,macos,1,/usr/bin/git,git remote -v,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 21:29:05.203,SALES-WS22,n.ortiz,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 21:29:32.267,MAC-DEV-09,t.owens,macos,3,/usr/bin/git,,/bin/zsh,140.82.113.5,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 21:31:25.283,HR-WS09,s.cho,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:31:34.868,FIN-WS16,q.turner,windows,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,C:\Program Files\Google\Chrome\Application\chrome.exe,151.101.0.223,443,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 21:34:26.182,BLD-RUN-03,build-bot,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-09 21:34:51.996,MAC-DEV-19,d.chen,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=gpu-process --renderer-client-id=51,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 21:35:15.710,MAC-DEV-12,k.morris,macos,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 21:35:17.456,SALES-WS08,b.foster,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /embedding,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 21:36:29.446,SALES-WS22,n.ortiz,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4095,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 21:36:45.426,MAC-OPS-02,c.nguyen,macos,1,/usr/local/bin/node,node ./scripts/build.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 21:37:17.180,FIN-WS22,e.park,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c set,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 21:37:52.336,SALES-WS19,f.martin,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 21:37:55.083,MAC-DEV-09,t.owens,macos,1,/usr/bin/curl,curl -fsSL https://api.github.com/meta,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 21:38:52.544,MAC-DESIGN-03,w.hughes,macos,1,/usr/bin/security,security find-certificate -a -p /Library/Keychains/System.keychain,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-09 21:39:24.530,MAC-DEV-19,d.chen,macos,1,/usr/local/bin/npm,npm audit --omit=dev,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-09 21:39:36.068,FIN-WS29,o.reed,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /client=OneDrive,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 21:39:52.230,HR-WS17,r.cole,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:41:35.480,FIN-WS22,m.sato,windows,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,C:\Windows\System32\userinit.exe,185.199.108.133,443,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 21:42:50.804,MAC-DEV-17,r.kapoor,macos,3,/bin/bash,,/bin/launchd,185.199.109.133,443,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 21:43:28.571,MAC-DEV-09,t.owens,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=46,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 21:45:44.147,FIN-WS16,q.turner,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k NetworkService -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:45:46.145,HR-WS09,s.cho,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 21:45:51.664,FIN-WS24,x.wright,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:46:05.394,FIN-WS16,q.turner,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe l C:\Downloads\vendor_bundle.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 21:46:35.802,MAC-OPS-02,c.nguyen,macos,3,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,185.199.109.133,443,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 21:48:00.831,HR-WS09,s.cho,windows,3,C:\Windows\System32\svchost.exe,,C:\Windows\System32\services.exe,13.107.5.50,443,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:48:10.214,HR-WS09,s.cho,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=63,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 21:49:51.014,HR-WS17,r.cole,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4037,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 21:50:17.224,BLD-RUN-03,build-bot,linux,1,/usr/bin/python3,python3 /opt/jobs/worker.py,/usr/lib/systemd/systemd,,,SHA256=f96e2e71ff6691e0e9d30388cd47368bec637f991188c84e778f51238c2c34a9
2026-03-09 21:50:30.164,HR-WS09,s.cho,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=63,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 21:50:33.803,SALES-WS08,b.foster,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe t C:\Corp\Archives\weekly.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 21:52:19.478,HR-WS17,r.cole,windows,3,C:\Program Files\7-Zip\7z.exe,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,10.3.8.20,443,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 21:52:50.273,OPS-WS12,z.adams,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 21:53:22.284,MAC-DEV-09,t.owens,macos,1,/usr/bin/git,git log -5 --oneline,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 21:53:36.348,FIN-WS33,v.ellis,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,20.190.128.25,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 21:53:41.165,MAC-DEV-12,k.morris,macos,1,/usr/bin/git,git status --short,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 21:54:56.498,MAC-OPS-02,c.nguyen,macos,1,/usr/bin/security,security show-keychain-info,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-09 21:56:51.167,RSCH-JUP-04,a.rahman,linux,3,/usr/bin/curl,,/usr/bin/bash,140.82.112.5,443,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 21:57:15.086,FIN-WS29,o.reed,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4034,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 22:00:34.173,HR-WS17,r.cole,windows,3,C:\Windows\System32\svchost.exe,,C:\Windows\System32\services.exe,13.107.4.50,80,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 22:01:05.530,MAC-DEV-06,i.patel,macos,1,/usr/bin/security,security show-keychain-info,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-09 22:01:26.035,HR-WS09,s.cho,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4060,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
