ts,client,client_ip,query,type,response,rcode,latency_ms
2026-03-10T22:15:55.592Z,FIN-WS29,10.24.18.92,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,10
2026-03-10T22:16:16.253Z,MAC-DEV-14,10.88.44.108,api.statuspage.io,A,104.192.143.25,NOERROR,15
2026-03-10T22:16:16.461Z,FIN-WS18,10.24.18.73,api.github.com,A,140.82.113.5,NOERROR,12
2026-03-10T22:17:12.284Z,MAC-DEV-21,10.88.44.97,accounts.google.com,A,142.250.72.13,NOERROR,27
2026-03-10T22:17:26.771Z,SALES-WS19,10.42.7.86,api.github.com,A,140.82.112.5,NOERROR,2
2026-03-10T22:17:50.764Z,BLD-RUN-02,10.8.4.19,login.microsoftonline.com,A,20.190.128.25,NOERROR,28
2026-03-10T22:18:38.917Z,MAC-DEV-06,10.88.44.75,sts.us-west-2.amazonaws.com,A,52.94.177.11,NOERROR,26
2026-03-10T22:18:48.582Z,HR-WS17,10.31.9.76,crl.microsoft.com,A,23.53.35.18,NOERROR,2
2026-03-10T22:19:05.048Z,FIN-WS24,10.24.18.116,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,26
2026-03-10T22:19:33.041Z,SALES-WS22,10.42.7.97,windowsupdate.com,A,13.107.5.50,NOERROR,3
2026-03-10T22:19:52.590Z,FIN-WS24,10.24.18.116,gitlab-dr.corp.halcyonmeridian.com,A,-,SERVFAIL,9
2026-03-10T22:20:14.339Z,MAC-OPS-02,10.88.44.53,teams.microsoft.com,A,52.113.194.132,NOERROR,25
2026-03-10T22:20:17.875Z,HR-WS17,10.31.9.76,outlook.office.com,A,40.97.153.34,NOERROR,4
2026-03-10T22:20:37.776Z,RSCH-JUP-03,10.55.72.9,sts.us-west-2.amazonaws.com,A,52.94.177.11,NOERROR,16
2026-03-10T22:21:37.118Z,FIN-WS18,10.24.18.73,login.microsoftonline.com,A,20.190.128.25,NOERROR,37
2026-03-10T22:21:46.320Z,MAC-DEV-21,10.88.44.97,api.github.com,A,140.82.113.5,NOERROR,21
2026-03-10T22:21:57.062Z,SALES-WS14,10.42.7.61,sharepoint.com,A,13.107.137.10,NOERROR,6
2026-03-10T22:22:09.573Z,RSCH-JUP-04,10.55.72.10,upload.box.com,A,74.112.186.55,NOERROR,6
2026-03-10T22:22:09.894Z,MAC-DEV-09,10.88.44.42,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,6
2026-03-10T22:23:41.659Z,FIN-WS33,10.24.18.84,objects.githubusercontent.com,A,185.199.108.133,NOERROR,31
2026-03-10T22:24:28.285Z,RSCH-JUP-04,10.55.72.10,apple.com,A,17.253.144.11,NOERROR,15
2026-03-10T22:24:42.482Z,HR-WS17,10.31.9.76,windowsupdate.com,A,13.107.5.50,NOERROR,23
2026-03-10T22:24:53.990Z,FIN-WS27,10.24.18.61,windowsupdate.com,A,13.107.5.50,NOERROR,22
2026-03-10T22:26:34.972Z,MAC-DEV-04,10.88.44.31,registry-1.docker.io,A,44.208.254.194,NOERROR,29
2026-03-10T22:26:36.019Z,FIN-WS24,10.24.18.116,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,8
2026-03-10T22:27:24.140Z,SALES-WS19,10.42.7.86,drive.google.com,A,142.250.72.14,NOERROR,8
2026-03-10T22:27:55.504Z,FIN-WS29,10.24.18.92,api.github.com,A,140.82.112.5,NOERROR,3
2026-03-10T22:28:01.822Z,MAC-DEV-17,10.88.44.17,portal.office.com,A,13.107.6.171,NOERROR,16
2026-03-10T22:28:03.585Z,OPS-WS05,10.8.12.55,apple.com,A,17.253.144.10,NOERROR,7
2026-03-10T22:28:04.859Z,FIN-WS31,10.24.18.52,api.box.com,A,74.112.186.145,NOERROR,5
2026-03-10T22:29:10.781Z,MAC-DEV-17,10.88.44.17,upload.box.com,A,74.112.186.65,NOERROR,10
2026-03-10T22:29:29.997Z,FIN-WS29,10.24.18.92,outlook.office.com,A,40.97.153.18,NOERROR,14
2026-03-10T22:29:48.830Z,SALES-WS22,10.42.7.97,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,2
2026-03-10T22:30:26.073Z,RSCH-JUP-03,10.55.72.9,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,2
2026-03-10T22:30:31.422Z,BLD-RUN-03,10.8.4.20,atlassian.net,A,104.192.142.18,NOERROR,9
2026-03-10T22:31:07.320Z,HR-WS11,10.31.9.58,api.statuspage.io,A,104.192.143.25,NOERROR,27
2026-03-10T22:31:43.525Z,MAC-DEV-19,10.88.44.119,accounts.google.com,A,142.250.72.13,NOERROR,12
2026-03-10T22:33:34.552Z,MAC-DESIGN-03,10.88.44.86,atlassian.net,A,104.192.143.18,NOERROR,24
2026-03-10T22:33:37.156Z,BLD-RUN-03,10.8.4.20,upload.box.com,A,74.112.186.65,NOERROR,2
2026-03-10T22:33:55.004Z,FIN-WS31,10.24.18.52,registry.npmjs.org,A,104.16.24.34,NOERROR,10
2026-03-10T22:34:35.656Z,MAC-DEV-21,10.88.44.97,console.aws.amazon.com,A,54.239.28.86,NOERROR,5
2026-03-10T22:34:42.399Z,MAC-DEV-14,10.88.44.108,login.salesforce.com,A,13.110.12.8,NOERROR,18
2026-03-10T22:35:14.580Z,HR-WS17,10.31.9.76,proxy-autoconfig.corp.halcyonmeridian.com,A,-,NXDOMAIN,25
2026-03-10T22:36:45.887Z,HR-WS09,10.31.9.44,api.zoom.us,A,170.114.10.11,NOERROR,29
2026-03-10T22:37:14.224Z,RSCH-JUP-04,10.55.72.10,registry.npmjs.org,A,104.16.24.34,NOERROR,6
2026-03-10T22:38:41.670Z,MAC-DEV-17,10.88.44.17,raw.githubusercontent.com,A,185.199.109.133,NOERROR,21
2026-03-10T22:39:12.195Z,BLD-RUN-02,10.8.4.19,zoom.us,A,170.114.52.2,NOERROR,5
2026-03-10T22:41:11.975Z,MAC-DEV-17,10.88.44.17,ocsp.digicert.com,A,93.184.220.30,NOERROR,19
2026-03-10T22:41:27.260Z,SALES-WS19,10.42.7.86,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,26
2026-03-10T22:41:58.467Z,MAC-DEV-04,10.88.44.31,raw.githubusercontent.com,A,185.199.109.133,NOERROR,18
2026-03-10T22:42:08.210Z,MAC-DEV-09,10.88.44.42,slack.com,A,34.149.100.209,NOERROR,16
2026-03-10T22:42:34.494Z,MAC-DEV-19,10.88.44.119,login.microsoftonline.com,A,20.190.128.26,NOERROR,6
2026-03-10T22:42:51.247Z,MAC-OPS-02,10.88.44.53,registry-1.docker.io,A,44.208.254.194,NOERROR,25
2026-03-10T22:43:37.817Z,BLD-RUN-02,10.8.4.19,files.pythonhosted.org,A,151.101.1.63,NOERROR,11
2026-03-10T22:43:44.458Z,MAC-DEV-06,10.88.44.75,pypi.org,A,151.101.0.223,NOERROR,7
2026-03-10T22:44:05.279Z,HR-WS09,10.31.9.44,teams.microsoft.com,A,52.113.194.133,NOERROR,5
2026-03-10T22:44:10.071Z,FIN-WS29,10.24.18.92,console.aws.amazon.com,A,54.239.28.86,NOERROR,7
2026-03-10T22:44:20.697Z,FIN-WS29,10.24.18.92,swcdn.apple.com,A,17.253.144.21,NOERROR,13
2026-03-10T22:44:31.527Z,FIN-WS18,10.24.18.73,apple.com,A,17.253.144.11,NOERROR,38
2026-03-10T22:45:30.101Z,OPS-WS05,10.8.12.55,apple.com,A,17.253.144.11,NOERROR,14
2026-03-10T22:45:36.972Z,HR-WS09,10.31.9.44,cdn.slack.com,A,18.160.10.83,NOERROR,3
2026-03-10T22:45:49.399Z,FIN-WS27,10.24.18.61,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,14
2026-03-10T22:46:22.779Z,FIN-WS22,10.24.18.41,graph.microsoft.com,A,20.190.128.11,NOERROR,4
2026-03-10T22:46:27.749Z,MAC-DEV-19,10.88.44.119,outlook.office.com,A,40.97.153.34,NOERROR,29
2026-03-10T22:47:45.869Z,FIN-WS22,10.24.18.41,ocsp.digicert.com,A,93.184.220.30,NOERROR,3
2026-03-10T22:47:49.020Z,FIN-WS33,10.24.18.84,console.aws.amazon.com,A,54.239.28.86,NOERROR,14
2026-03-10T22:47:54.326Z,FIN-WS16,10.24.18.104,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,7
2026-03-10T22:48:03.540Z,MAC-DEV-17,10.88.44.17,zoom.us,A,170.114.52.2,NOERROR,11
2026-03-10T22:48:36.932Z,SALES-WS14,10.42.7.61,docs.google.com,A,142.250.72.110,NOERROR,18
2026-03-10T22:49:02.915Z,SEC-JUMP-01,10.3.8.12,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,22
2026-03-10T22:51:50.375Z,HR-WS11,10.31.9.58,teams.microsoft.com,A,52.113.194.132,NOERROR,7
2026-03-10T22:52:43.794Z,MAC-DEV-21,10.88.44.97,graph.microsoft.com,A,20.190.128.12,NOERROR,22
2026-03-10T22:54:29.189Z,MAC-DEV-21,10.88.44.97,ocsp.digicert.com,A,93.184.220.30,NOERROR,7
2026-03-10T22:54:35.381Z,RSCH-JUP-03,10.55.72.9,pypi.org,A,151.101.64.223,NOERROR,17
2026-03-10T22:55:10.191Z,FIN-WS16,10.24.18.104,slack.com,A,34.120.177.193,NOERROR,6
2026-03-10T22:55:12.090Z,MAC-DEV-06,10.88.44.75,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,19
2026-03-10T22:55:21.674Z,OPS-WS05,10.8.12.55,docs.google.com,A,142.250.72.78,NOERROR,14
2026-03-10T22:56:02.836Z,SALES-WS08,10.42.7.72,accounts.google.com,A,142.250.72.13,NOERROR,2
2026-03-10T22:56:43.949Z,FIN-WS29,10.24.18.92,windowsupdate.com,A,13.107.5.50,NOERROR,5
2026-03-10T22:57:52.412Z,SALES-WS14,10.42.7.61,slack.com,A,34.149.100.209,NOERROR,2
2026-03-10T22:58:04.117Z,HR-WS09,10.31.9.44,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,37
2026-03-10T22:58:45.285Z,MAC-DEV-17,10.88.44.17,wpad.finance.halcyonmeridian.com,A,-,SERVFAIL,12
2026-03-10T22:58:45.303Z,BLD-RUN-03,10.8.4.20,slack.com,A,34.120.177.193,NOERROR,18
2026-03-10T22:58:47.660Z,MAC-DESIGN-03,10.88.44.86,docs.aws.amazon.com,A,18.160.18.74,NOERROR,16
2026-03-10T22:59:17.929Z,RSCH-JUP-03,10.55.72.9,login.microsoftonline.com,A,20.190.128.25,NOERROR,3
2026-03-10T23:00:25.149Z,MAC-DEV-09,10.88.44.42,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,9
2026-03-10T23:01:09.097Z,MAC-DEV-12,10.88.44.64,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,12
2026-03-10T23:01:46.733Z,MAC-DEV-17,10.88.44.17,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,2
2026-03-10T23:01:58.083Z,MAC-DEV-14,10.88.44.108,upload.box.com,A,74.112.186.65,NOERROR,34
2026-03-10T23:02:26.070Z,FIN-WS27,10.24.18.61,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,4
2026-03-10T23:02:28.779Z,OPS-WS05,10.8.12.55,sharepoint.com,A,13.107.136.10,NOERROR,21
2026-03-10T23:03:01.484Z,SEC-JUMP-01,10.3.8.12,api.segment.io,A,13.33.21.91,NOERROR,4
2026-03-10T23:03:53.816Z,MAC-DEV-06,10.88.44.75,inventory-old.corp.halcyonmeridian.com,A,-,SERVFAIL,14
2026-03-10T23:04:43.636Z,MAC-DEV-12,10.88.44.64,registry.npmjs.org,A,104.16.24.34,NOERROR,2
2026-03-10T23:04:56.000Z,RSCH-JUP-04,10.55.72.10,docs.google.com,A,142.250.72.78,NOERROR,7
2026-03-10T23:05:01.956Z,HR-WS17,10.31.9.76,ocsp.digicert.com,A,93.184.220.29,NOERROR,5
2026-03-10T23:06:18.251Z,FIN-WS33,10.24.18.84,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,2
2026-03-10T23:06:51.283Z,MAC-OPS-02,10.88.44.53,zoom.us,A,170.114.52.3,NOERROR,26
2026-03-10T23:06:58.449Z,SALES-WS14,10.42.7.61,login.microsoftonline.com,A,20.190.128.26,NOERROR,3
2026-03-10T23:07:25.297Z,MAC-DEV-09,10.88.44.42,docker.io,A,44.208.254.194,NOERROR,4
2026-03-10T23:07:33.364Z,MAC-DEV-17,10.88.44.17,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,5
2026-03-10T23:07:37.798Z,HR-WS17,10.31.9.76,registry-1.docker.io,A,44.208.254.194,NOERROR,15
2026-03-10T23:07:44.478Z,BLD-RUN-03,10.8.4.20,drive.google.com,A,142.250.72.14,NOERROR,19
2026-03-10T23:07:51.113Z,MAC-DEV-17,10.88.44.17,docs.google.com,A,142.250.72.110,NOERROR,63
2026-03-10T23:09:28.779Z,BLD-RUN-02,10.8.4.19,s3.us-west-2.amazonaws.com,A,52.92.129.33,NOERROR,6
2026-03-10T23:09:29.271Z,MAC-DEV-17,10.88.44.17,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,2
2026-03-10T23:09:49.572Z,MAC-DEV-19,10.88.44.119,apple.com,A,17.253.144.11,NOERROR,4
2026-03-10T23:09:50.779Z,SALES-WS08,10.42.7.72,objects.githubusercontent.com,A,185.199.109.133,NOERROR,3
2026-03-10T23:10:06.861Z,SALES-WS14,10.42.7.61,printer-north.corp.halcyonmeridian.com,A,-,NXDOMAIN,31
2026-03-10T23:10:58.718Z,FIN-WS18,10.24.18.73,sharepoint.com,A,13.107.137.10,NOERROR,2
2026-03-10T23:11:55.343Z,MAC-DESIGN-03,10.88.44.86,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,24
2026-03-10T23:11:57.950Z,HR-WS11,10.31.9.58,registry.npmjs.org,A,104.16.25.34,NOERROR,12
2026-03-10T23:13:15.732Z,MAC-DEV-19,10.88.44.119,registry-1.docker.io,A,44.208.254.194,NOERROR,23
2026-03-10T23:13:43.372Z,FIN-WS31,10.24.18.52,registry.npmjs.org,A,104.16.24.34,NOERROR,2
2026-03-10T23:14:19.986Z,HR-WS09,10.31.9.44,api.statuspage.io,A,104.192.143.25,NOERROR,5
2026-03-10T23:14:26.589Z,MAC-DESIGN-03,10.88.44.86,sharepoint.com,A,13.107.136.10,NOERROR,12
2026-03-10T23:15:04.843Z,FIN-WS31,10.24.18.52,login.microsoftonline.com,A,20.190.128.26,NOERROR,3
2026-03-10T23:15:26.988Z,SALES-WS08,10.42.7.72,ocsp.digicert.com,A,93.184.220.30,NOERROR,6
2026-03-10T23:15:50.539Z,MAC-DESIGN-03,10.88.44.86,atlassian.net,A,104.192.143.18,NOERROR,11
2026-03-10T23:16:22.184Z,RSCH-JUP-04,10.55.72.10,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,3
2026-03-10T23:16:45.259Z,MAC-DEV-21,10.88.44.97,teams.microsoft.com,A,52.113.194.132,NOERROR,8
2026-03-10T23:17:28.521Z,SALES-WS08,10.42.7.72,login.microsoftonline.com,A,20.190.128.25,NOERROR,3
2026-03-10T23:17:34.147Z,FIN-WS33,10.24.18.84,portal.office.com,A,13.107.9.171,NOERROR,5
2026-03-10T23:17:37.802Z,SEC-JUMP-01,10.3.8.12,registry.npmjs.org,A,104.16.24.34,NOERROR,4
2026-03-10T23:17:42.210Z,OPS-WS12,10.8.12.68,zoom.us,A,170.114.52.2,NOERROR,8
2026-03-10T23:17:59.119Z,SALES-WS08,10.42.7.72,api.statuspage.io,A,104.192.142.25,NOERROR,11
2026-03-10T23:18:59.036Z,SALES-WS08,10.42.7.72,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,36
2026-03-10T23:19:11.053Z,SALES-WS14,10.42.7.61,teams.microsoft.com,A,52.113.194.132,NOERROR,4
2026-03-10T23:20:08.798Z,BLD-RUN-02,10.8.4.19,gist.githubusercontent.com,A,185.199.108.133,NOERROR,6
2026-03-10T23:20:15.714Z,BLD-RUN-03,10.8.4.20,upload.box.com,A,74.112.186.65,NOERROR,6
2026-03-10T23:20:23.546Z,MAC-DEV-19,10.88.44.119,github.com,A,140.82.112.4,NOERROR,9
2026-03-10T23:20:31.158Z,SALES-WS22,10.42.7.97,windowsupdate.com,A,13.107.4.50,NOERROR,8
2026-03-10T23:20:51.414Z,BLD-RUN-03,10.8.4.20,proxy-autoconfig.corp.halcyonmeridian.com,A,-,NXDOMAIN,90
2026-03-10T23:21:17.969Z,MAC-OPS-02,10.88.44.53,graph.microsoft.com,A,20.190.128.12,NOERROR,14
2026-03-10T23:22:37.282Z,MAC-DEV-04,10.88.44.31,ocsp.digicert.com,A,93.184.220.29,NOERROR,3
2026-03-10T23:23:24.127Z,HR-WS09,10.31.9.44,accounts.google.com,A,142.250.72.45,NOERROR,15
2026-03-10T23:24:34.023Z,MAC-DEV-14,10.88.44.108,sharepoint.com,A,13.107.137.10,NOERROR,20
2026-03-10T23:24:53.912Z,FIN-WS33,10.24.18.84,objects.githubusercontent.com,A,185.199.109.133,NOERROR,13
2026-03-10T23:26:16.668Z,FIN-WS33,10.24.18.84,login.microsoftonline.com,A,20.190.128.26,NOERROR,8
2026-03-10T23:26:54.944Z,MAC-DESIGN-03,10.88.44.86,crl.microsoft.com,A,23.53.35.17,NOERROR,21
2026-03-10T23:27:40.664Z,BLD-RUN-02,10.8.4.19,atlassian.net,A,104.192.143.18,NOERROR,60
2026-03-10T23:28:24.648Z,BLD-RUN-03,10.8.4.20,api.statuspage.io,A,104.192.142.25,NOERROR,10
2026-03-10T23:29:11.645Z,OPS-WS05,10.8.12.55,apple.com,A,17.253.144.10,NOERROR,7
2026-03-10T23:29:38.577Z,SEC-JUMP-01,10.3.8.12,zoom.us,A,170.114.52.3,NOERROR,9
2026-03-10T23:30:21.685Z,SALES-WS22,10.42.7.97,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,27
2026-03-10T23:30:54.118Z,MAC-DEV-21,10.88.44.97,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,4
2026-03-10T23:31:09.690Z,FIN-WS27,10.24.18.61,objects.githubusercontent.com,A,185.199.108.133,NOERROR,25
2026-03-10T23:31:24.738Z,SALES-WS19,10.42.7.86,login.microsoftonline.com,A,20.190.128.26,NOERROR,2
2026-03-10T23:31:56.839Z,SALES-WS22,10.42.7.97,github.com,A,140.82.113.4,NOERROR,14
2026-03-10T23:31:57.802Z,FIN-WS22,10.24.18.41,swcdn.apple.com,A,17.253.144.21,NOERROR,11
2026-03-10T23:32:07.141Z,HR-WS17,10.31.9.76,login.microsoftonline.com,A,20.190.128.26,NOERROR,2
2026-03-10T23:33:15.201Z,MAC-DEV-17,10.88.44.17,api.github.com,A,140.82.113.5,NOERROR,31
2026-03-10T23:33:41.242Z,OPS-WS12,10.8.12.68,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,4
2026-03-10T23:34:13.646Z,SEC-JUMP-01,10.3.8.12,apple.com,A,17.253.144.11,NOERROR,10
2026-03-10T23:34:19.493Z,FIN-WS18,10.24.18.73,teams.microsoft.com,A,52.113.194.132,NOERROR,21
2026-03-10T23:34:50.705Z,MAC-OPS-02,10.88.44.53,api.box.com,A,74.112.186.145,NOERROR,9
2026-03-10T23:35:04.564Z,MAC-OPS-02,10.88.44.53,docs.aws.amazon.com,A,18.160.18.74,NOERROR,5
2026-03-10T23:36:45.900Z,BLD-RUN-02,10.8.4.19,files.pythonhosted.org,A,151.101.1.63,NOERROR,5
2026-03-10T23:36:54.953Z,OPS-WS05,10.8.12.55,registry-1.docker.io,A,34.194.164.123,NOERROR,3
2026-03-10T23:37:39.998Z,MAC-DEV-09,10.88.44.42,slack.com,A,34.120.177.193,NOERROR,26
2026-03-10T23:39:26.285Z,MAC-DEV-12,10.88.44.64,apple.com,A,17.253.144.10,NOERROR,16
2026-03-10T23:39:42.297Z,SEC-JUMP-01,10.3.8.12,upload.box.com,A,74.112.186.55,NOERROR,6
2026-03-10T23:39:53.687Z,MAC-DEV-17,10.88.44.17,atlassian.net,A,104.192.143.18,NOERROR,13
2026-03-10T23:39:55.555Z,MAC-DEV-06,10.88.44.75,login.microsoftonline.com,A,20.190.128.26,NOERROR,16
2026-03-10T23:40:34.648Z,MAC-DEV-06,10.88.44.75,docs.google.com,A,142.250.72.110,NOERROR,8
2026-03-10T23:40:39.388Z,FIN-WS31,10.24.18.52,registry-1.docker.io,A,34.194.164.123,NOERROR,6
2026-03-10T23:40:44.560Z,OPS-WS05,10.8.12.55,raw.githubusercontent.com,A,185.199.109.133,NOERROR,17
2026-03-10T23:41:59.338Z,FIN-WS16,10.24.18.104,slack.com,A,34.149.100.209,NOERROR,5
2026-03-10T23:42:49.483Z,RSCH-JUP-04,10.55.72.10,docker.io,A,34.194.164.123,NOERROR,26
2026-03-10T23:42:51.472Z,OPS-WS05,10.8.12.55,objects.githubusercontent.com,A,185.199.109.133,NOERROR,8
2026-03-10T23:42:57.214Z,SALES-WS19,10.42.7.86,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,5
2026-03-10T23:45:24.277Z,MAC-DEV-09,10.88.44.42,docs.google.com,A,142.250.72.78,NOERROR,4
2026-03-10T23:45:40.375Z,MAC-OPS-02,10.88.44.53,apple.com,A,17.253.144.11,NOERROR,8
2026-03-10T23:45:45.184Z,FIN-WS33,10.24.18.84,windowsupdate.com,A,13.107.5.50,NOERROR,43
2026-03-10T23:45:51.100Z,MAC-OPS-02,10.88.44.53,upload.box.com,A,74.112.186.55,NOERROR,4
2026-03-10T23:46:18.380Z,MAC-DEV-17,10.88.44.17,console.aws.amazon.com,A,54.239.28.85,NOERROR,3
2026-03-10T23:47:50.670Z,FIN-WS29,10.24.18.92,build-cache-east.corp.halcyonmeridian.com,A,-,SERVFAIL,118
2026-03-10T23:48:38.527Z,SEC-JUMP-01,10.3.8.12,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,23
2026-03-10T23:49:04.602Z,RSCH-JUP-03,10.55.72.9,wpad.sales.halcyonmeridian.com,A,-,NXDOMAIN,61
2026-03-10T23:50:27.711Z,SALES-WS19,10.42.7.86,api.zoom.us,A,170.114.10.11,NOERROR,4
2026-03-10T23:50:40.027Z,SALES-WS14,10.42.7.61,outlook.office.com,A,40.97.153.34,NOERROR,2
2026-03-10T23:51:20.977Z,MAC-DEV-04,10.88.44.31,teams.microsoft.com,A,52.113.194.133,NOERROR,22
2026-03-10T23:52:01.863Z,MAC-DEV-21,10.88.44.97,atlassian.net,A,104.192.143.18,NOERROR,11
2026-03-10T23:52:33.824Z,MAC-DEV-12,10.88.44.64,status.datadoghq.com,A,104.16.53.111,NOERROR,16
2026-03-10T23:52:38.219Z,MAC-DEV-14,10.88.44.108,outlook.office.com,A,40.97.153.18,NOERROR,2
2026-03-10T23:52:55.519Z,FIN-WS29,10.24.18.92,build-cache-east.corp.halcyonmeridian.com,A,-,NXDOMAIN,19
2026-03-10T23:53:17.305Z,MAC-DEV-19,10.88.44.119,graph.microsoft.com,A,20.190.128.11,NOERROR,2
2026-03-10T23:53:37.837Z,FIN-WS18,10.24.18.73,docs.aws.amazon.com,A,18.160.18.74,NOERROR,9
2026-03-10T23:53:55.309Z,MAC-OPS-02,10.88.44.53,docs.google.com,A,142.250.72.110,NOERROR,34
2026-03-10T23:54:43.661Z,FIN-WS18,10.24.18.73,api.zoom.us,A,170.114.10.12,NOERROR,7
2026-03-10T23:55:12.200Z,FIN-WS18,10.24.18.73,api.box.com,A,74.112.186.145,NOERROR,10
2026-03-10T23:55:14.093Z,FIN-WS27,10.24.18.61,drive.google.com,A,142.250.72.14,NOERROR,18
2026-03-10T23:55:26.200Z,FIN-WS33,10.24.18.84,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,4
2026-03-10T23:56:04.578Z,MAC-DEV-21,10.88.44.97,files.pythonhosted.org,A,151.101.1.63,NOERROR,10
2026-03-10T23:56:34.395Z,SALES-WS08,10.42.7.72,upload.box.com,A,74.112.186.55,NOERROR,23
2026-03-10T23:58:00.306Z,SALES-WS14,10.42.7.61,gist.githubusercontent.com,A,185.199.109.133,NOERROR,8
2026-03-10T23:59:35.454Z,FIN-WS22,10.24.18.41,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,10
2026-03-11T00:00:04.015Z,OPS-WS05,10.8.12.55,github.com,A,140.82.113.4,NOERROR,69
2026-03-11T00:00:14.513Z,MAC-DEV-21,10.88.44.97,ocsp.digicert.com,A,93.184.220.30,NOERROR,10
2026-03-11T00:00:38.292Z,SALES-WS14,10.42.7.61,github.com,A,140.82.112.4,NOERROR,16
2026-03-11T00:01:13.870Z,MAC-DEV-09,10.88.44.42,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,7
2026-03-11T00:02:08.143Z,MAC-DEV-21,10.88.44.97,api.github.com,A,140.82.113.5,NOERROR,10
2026-03-11T00:02:30.091Z,SALES-WS19,10.42.7.86,production.cloudflare.docker.com,A,104.16.99.215,NOERROR,9
2026-03-11T00:02:48.581Z,FIN-WS24,10.24.18.116,raw.githubusercontent.com,A,185.199.108.133,NOERROR,21
2026-03-11T00:02:57.006Z,FIN-WS22,10.24.18.41,files.pythonhosted.org,A,151.101.1.63,NOERROR,17
2026-03-11T00:03:27.833Z,MAC-OPS-02,10.88.44.53,api.box.com,A,74.112.186.145,NOERROR,9
2026-03-11T00:03:45.480Z,MAC-DEV-12,10.88.44.64,accounts.google.com,A,142.250.72.13,NOERROR,2
2026-03-11T00:05:31.352Z,MAC-OPS-02,10.88.44.53,graph.microsoft.com,A,20.190.128.12,NOERROR,3
2026-03-11T00:06:17.845Z,SALES-WS14,10.42.7.61,apple.com,A,17.253.144.11,NOERROR,40
2026-03-11T00:07:06.441Z,MAC-DEV-12,10.88.44.64,ocsp.digicert.com,A,93.184.220.29,NOERROR,6
2026-03-11T00:07:33.577Z,MAC-DEV-17,10.88.44.17,windowsupdate.com,A,13.107.5.50,NOERROR,9
2026-03-11T00:08:03.619Z,FIN-WS27,10.24.18.61,api.statuspage.io,A,104.192.142.25,NOERROR,3
2026-03-11T00:08:05.303Z,BLD-RUN-03,10.8.4.20,raw.githubusercontent.com,A,185.199.108.133,NOERROR,12
2026-03-11T00:08:22.648Z,FIN-WS31,10.24.18.52,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,51
2026-03-11T00:10:36.658Z,MAC-DEV-06,10.88.44.75,api.box.com,A,74.112.186.145,NOERROR,35
2026-03-11T00:12:22.902Z,MAC-DEV-17,10.88.44.17,login.microsoftonline.com,A,20.190.128.26,NOERROR,2
2026-03-11T00:12:32.243Z,SALES-WS19,10.42.7.86,apple.com,A,17.253.144.11,NOERROR,10
2026-03-11T00:12:35.190Z,SALES-WS22,10.42.7.97,ocsp.digicert.com,A,93.184.220.29,NOERROR,6
2026-03-11T00:13:08.806Z,FIN-WS27,10.24.18.61,api.github.com,A,140.82.112.5,NOERROR,7
2026-03-11T00:13:23.617Z,OPS-WS12,10.8.12.68,slack.com,A,34.120.177.193,NOERROR,5
2026-03-11T00:13:26.142Z,FIN-WS24,10.24.18.116,raw.githubusercontent.com,A,185.199.109.133,NOERROR,16
2026-03-11T00:13:49.246Z,FIN-WS22,10.24.18.41,ocsp.digicert.com,A,93.184.220.29,NOERROR,10
2026-03-11T00:14:12.661Z,FIN-WS16,10.24.18.104,api.zoom.us,A,170.114.10.12,NOERROR,3
2026-03-11T00:14:17.280Z,FIN-WS16,10.24.18.104,atlassian.net,A,104.192.142.18,NOERROR,11
